date,country,country_code,project,access,article,qid,views
2021-05-03,United States of America,US,en.wikipedia,7529378,Facebook,Q355,6936
2021-05-03,India,IN,en.wikipedia,7529378,Facebook,Q355,1459
2021-05-03,Taiwan,TW,zh.wikipedia,293080,YouTube,Q866,1330
2021-05-03,Netherlands,NL,tr.wikipedia,130222,YouTube,Q866,919
2021-05-03,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,658
2021-05-03,India,IN,en.wikipedia,31591547,Instagram,Q209330,2570
2021-05-03,Argentina,AR,es.wikipedia,5125182,Instagram,Q209330,751
2021-05-03,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,2328
2021-05-03,Canada,CA,en.wikipedia,9988187,Twitter,Q918,536
2021-05-03,Czech Republic,CZ,cs.wikipedia,157039,YouTube,Q866,564
2021-05-03,Peru,PE,es.wikipedia,4779374,WhatsApp,Q1049511,831
2021-05-03,Japan,JP,ja.wikipedia,3293626,Twitch,Q4555537,538
2021-05-03,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,716
2021-05-03,South Korea,KR,ko.wikipedia,148613,í¸ìí°,Q918,1250
2021-05-03,Argentina,AR,es.wikipedia,4779374,WhatsApp,Q1049511,930
2021-05-03,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,13233
2021-05-03,Hong Kong,HK,zh.wikipedia,293080,YouTube,Q866,855
2021-05-03,Japan,JP,ja.wikipedia,3823052,TikTok,Q48938223,783
2021-05-03,Taiwan,TW,zh.wikipedia,2907243,Instagram,Q209330,546
2021-05-03,Canada,CA,en.wikipedia,3524766,YouTube,Q866,992
2021-05-03,United States of America,US,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,852
2021-05-03,United States of America,US,es.wikipedia,362760,YouTube,Q866,706
2021-05-03,France,FR,fr.wikipedia,11885338,TikTok,Q48938223,771
2021-05-03,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,664
2021-05-03,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,1010
2021-05-03,India,IN,en.wikipedia,56822861,TikTok,Q48938223,909
2021-05-03,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,5174
2021-05-03,Poland,PL,pl.wikipedia,553300,YouTube,Q866,1494
2021-05-03,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,704
2021-05-03,Indonesia,ID,id.wikipedia,686916,WhatsApp,Q1049511,533
2021-05-03,Spain,ES,es.wikipedia,5125182,Instagram,Q209330,605
2021-05-03,United States of America,US,ru.wikipedia,919912,Facebook,Q355,809
2021-05-03,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,1596
2021-05-03,Chile,CL,es.wikipedia,362760,YouTube,Q866,529
2021-05-03,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,1834
2021-05-03,Japan,JP,ja.wikipedia,986542,Facebook,Q355,1369
2021-05-03,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,5818
2021-05-03,Japan,JP,ja.wikipedia,894212,YouTube,Q866,5141
2021-05-03,Indonesia,ID,en.wikipedia,32058867,WhatsApp,Q1049511,509
2021-05-03,South Korea,KR,ko.wikipedia,143767,íì´ì¤ë¶,Q355,747
2021-05-03,United States of America,US,en.wikipedia,3524766,YouTube,Q866,8916
2021-05-03,Singapore,SG,en.wikipedia,3524766,YouTube,Q866,843
2021-05-03,Canada,CA,en.wikipedia,31591547,Instagram,Q209330,489
2021-05-03,United Kingdom,GB,en.wikipedia,56822861,TikTok,Q48938223,724
2021-05-03,Colombia,CO,es.wikipedia,1019739,Facebook,Q355,504
2021-05-03,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,712
2021-05-03,France,FR,fr.wikipedia,3252248,Facebook,Q355,1149
2021-05-03,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,528
2021-05-03,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,518
2021-05-03,Mexico,MX,es.wikipedia,362760,YouTube,Q866,1318
2021-05-03,Spain,ES,es.wikipedia,362760,YouTube,Q866,840
2021-05-03,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,629
2021-05-03,Italy,IT,it.wikipedia,7600842,TikTok,Q48938223,638
2021-05-03,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,1978
2021-05-03,Germany,DE,de.wikipedia,2426353,Twitter,Q918,582
2021-05-03,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,784
2021-05-03,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,823
2021-05-03,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,598
2021-05-03,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,3769
2021-05-03,India,IN,en.wikipedia,3524766,YouTube,Q866,5026
2021-05-03,Argentina,AR,es.wikipedia,362760,YouTube,Q866,535
2021-05-03,Italy,IT,it.wikipedia,2763155,YouTube,Q866,1511
2021-05-03,France,FR,fr.wikipedia,5969224,Instagram,Q209330,1437
2021-05-03,France,FR,fr.wikipedia,776823,YouTube,Q866,2088
2021-05-03,Poland,PL,pl.wikipedia,722829,Facebook,Q355,747
2021-05-03,United States of America,US,en.wikipedia,33548254,Twitch_(service),Q4555537,1345
2021-05-03,Australia,AU,en.wikipedia,3524766,YouTube,Q866,681
2021-05-03,Colombia,CO,es.wikipedia,4779374,WhatsApp,Q1049511,924
2021-05-03,Colombia,CO,es.wikipedia,8896780,TikTok,Q48938223,469
2021-05-03,Hungary,HU,hu.wikipedia,80630,YouTube,Q866,469
2021-05-03,United States of America,US,en.wikipedia,9988187,Twitter,Q918,5205
2021-05-03,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,6637
2021-05-03,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,1030
2021-05-03,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,961
2021-05-03,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,741
2021-05-03,Spain,ES,es.wikipedia,1019739,Facebook,Q355,461
2021-05-03,Germany,DE,de.wikipedia,8046520,Twitch,Q4555537,720
2021-05-03,Canada,CA,en.wikipedia,7529378,Facebook,Q355,477
2021-05-03,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,586
2021-05-04,France,FR,fr.wikipedia,1695137,Twitter,Q918,853
2021-05-04,Germany,DE,de.wikipedia,1397776,YouTube,Q866,1972
2021-05-04,United States of America,US,es.wikipedia,1019739,Facebook,Q355,510
2021-05-04,Germany,DE,de.wikipedia,10477800,TikTok,Q48938223,873
2021-05-04,India,IN,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,642
2021-05-04,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,2978
2021-05-04,United States of America,US,en.wikipedia,56822861,TikTok,Q48938223,3833
2021-05-04,Germany,DE,de.wikipedia,6501279,Instagram,Q209330,1392
2021-05-04,Germany,DE,de.wikipedia,1783100,Facebook,Q355,1025
2021-05-04,Israel,IL,he.wikipedia,219699,××××××,Q866,935
2021-05-04,Italy,IT,it.wikipedia,2658829,Facebook,Q355,868
2021-05-04,Italy,IT,it.wikipedia,5465244,Twitch.tv,Q4555537,470
2021-05-04,Nigeria,NG,en.wikipedia,7529378,Facebook,Q355,450
2021-05-04,India,IN,en.wikipedia,9988187,Twitter,Q918,2675
2021-05-04,Brazil,BR,pt.wikipedia,330581,YouTube,Q866,1014
2021-05-04,Brazil,BR,pt.wikipedia,3376669,Instagram,Q209330,1083
2021-05-04,United States of America,US,en.wikipedia,7529378,Facebook,Q355,5650
2021-05-04,India,IN,en.wikipedia,7529378,Facebook,Q355,1880
2021-05-04,Taiwan,TW,zh.wikipedia,293080,YouTube,Q866,1163
2021-05-04,Netherlands,NL,tr.wikipedia,130222,YouTube,Q866,1133
2021-05-04,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,799
2021-05-04,India,IN,en.wikipedia,31591547,Instagram,Q209330,2377
2021-05-04,Argentina,AR,es.wikipedia,5125182,Instagram,Q209330,521
2021-05-04,Taiwan,TW,zh.wikipedia,572923,Facebook,Q355,554
2021-05-04,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,2364
2021-05-04,Canada,CA,en.wikipedia,9988187,Twitter,Q918,642
2021-05-04,Czech Republic,CZ,cs.wikipedia,157039,YouTube,Q866,528
2021-05-04,Peru,PE,es.wikipedia,4779374,WhatsApp,Q1049511,813
2021-05-04,Japan,JP,ja.wikipedia,3293626,Twitch,Q4555537,713
2021-05-04,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,681
2021-05-04,South Korea,KR,ko.wikipedia,148613,í¸ìí°,Q918,966
2021-05-04,Argentina,AR,es.wikipedia,4779374,WhatsApp,Q1049511,826
2021-05-04,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,13807
2021-05-04,Hong Kong,HK,zh.wikipedia,293080,YouTube,Q866,734
2021-05-04,Japan,JP,ja.wikipedia,3823052,TikTok,Q48938223,1101
2021-05-04,Taiwan,TW,zh.wikipedia,2907243,Instagram,Q209330,518
2021-05-04,United States of America,US,es.wikipedia,4779374,WhatsApp,Q1049511,534
2021-05-04,Canada,CA,en.wikipedia,3524766,YouTube,Q866,986
2021-05-04,United States of America,US,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,830
2021-05-04,United States of America,US,es.wikipedia,362760,YouTube,Q866,869
2021-05-04,France,FR,fr.wikipedia,11885338,TikTok,Q48938223,712
2021-05-04,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,789
2021-05-04,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,1111
2021-05-04,India,IN,en.wikipedia,56822861,TikTok,Q48938223,1179
2021-05-04,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,5080
2021-05-04,Poland,PL,pl.wikipedia,553300,YouTube,Q866,1475
2021-05-04,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,805
2021-05-04,Indonesia,ID,id.wikipedia,686916,WhatsApp,Q1049511,541
2021-05-04,United States of America,US,ru.wikipedia,919912,Facebook,Q355,681
2021-05-04,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,1604
2021-05-04,Chile,CL,es.wikipedia,362760,YouTube,Q866,519
2021-05-04,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,2346
2021-05-04,Japan,JP,ja.wikipedia,986542,Facebook,Q355,1528
2021-05-04,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,6273
2021-05-04,Japan,JP,ja.wikipedia,894212,YouTube,Q866,6000
2021-05-04,Colombia,CO,es.wikipedia,362760,YouTube,Q866,498
2021-05-04,Ecuador,EC,es.wikipedia,4779374,WhatsApp,Q1049511,473
2021-05-04,Indonesia,ID,en.wikipedia,32058867,WhatsApp,Q1049511,659
2021-05-04,South Korea,KR,ko.wikipedia,143767,íì´ì¤ë¶,Q355,593
2021-05-04,United States of America,US,en.wikipedia,3524766,YouTube,Q866,10772
2021-05-04,Singapore,SG,en.wikipedia,3524766,YouTube,Q866,1000
2021-05-04,United Kingdom,GB,en.wikipedia,56822861,TikTok,Q48938223,832
2021-05-04,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,780
2021-05-04,France,FR,fr.wikipedia,3252248,Facebook,Q355,1161
2021-05-04,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,492
2021-05-04,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,521
2021-05-04,Mexico,MX,es.wikipedia,362760,YouTube,Q866,1323
2021-05-04,Spain,ES,es.wikipedia,362760,YouTube,Q866,529
2021-05-04,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,730
2021-05-04,Italy,IT,it.wikipedia,7600842,TikTok,Q48938223,520
2021-05-04,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,2014
2021-05-04,France,FR,fr.wikipedia,6922108,Twitch,Q4555537,651
2021-05-04,Germany,DE,de.wikipedia,2426353,Twitter,Q918,623
2021-05-04,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,689
2021-05-04,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,717
2021-05-04,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,536
2021-05-04,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,3542
2021-05-04,India,IN,en.wikipedia,3524766,YouTube,Q866,5615
2021-05-04,Italy,IT,it.wikipedia,2763155,YouTube,Q866,1558
2021-05-04,France,FR,fr.wikipedia,5969224,Instagram,Q209330,1516
2021-05-04,France,FR,fr.wikipedia,776823,YouTube,Q866,2267
2021-05-04,Poland,PL,pl.wikipedia,722829,Facebook,Q355,725
2021-05-04,United States of America,US,en.wikipedia,33548254,Twitch_(service),Q4555537,1488
2021-05-04,Australia,AU,en.wikipedia,3524766,YouTube,Q866,760
2021-05-04,Colombia,CO,es.wikipedia,4779374,WhatsApp,Q1049511,965
2021-05-04,United States of America,US,en.wikipedia,9988187,Twitter,Q918,5032
2021-05-04,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,6884
2021-05-04,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,1134
2021-05-04,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,914
2021-05-04,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,636
2021-05-04,Spain,ES,es.wikipedia,1019739,Facebook,Q355,575
2021-05-04,Germany,DE,de.wikipedia,8046520,Twitch,Q4555537,859
2021-05-04,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,673
2021-05-05,France,FR,fr.wikipedia,1695137,Twitter,Q918,921
2021-05-05,Germany,DE,de.wikipedia,1397776,YouTube,Q866,1898
2021-05-05,Spain,ES,es.wikipedia,4779374,WhatsApp,Q1049511,457
2021-05-05,United States of America,US,es.wikipedia,1019739,Facebook,Q355,450
2021-05-05,Germany,DE,de.wikipedia,10477800,TikTok,Q48938223,912
2021-05-05,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,2858
2021-05-05,United States of America,US,en.wikipedia,56822861,TikTok,Q48938223,3651
2021-05-05,Germany,DE,de.wikipedia,6501279,Instagram,Q209330,1257
2021-05-05,Germany,DE,de.wikipedia,1783100,Facebook,Q355,768
2021-05-05,Israel,IL,he.wikipedia,219699,××××××,Q866,904
2021-05-05,Italy,IT,it.wikipedia,2658829,Facebook,Q355,938
2021-05-05,Italy,IT,it.wikipedia,5465244,Twitch.tv,Q4555537,533
2021-05-05,India,IN,en.wikipedia,9988187,Twitter,Q918,2055
2021-05-05,Brazil,BR,pt.wikipedia,330581,YouTube,Q866,1011
2021-05-05,Brazil,BR,pt.wikipedia,3376669,Instagram,Q209330,1258
2021-05-05,United States of America,US,en.wikipedia,7529378,Facebook,Q355,3802
2021-05-05,India,IN,en.wikipedia,7529378,Facebook,Q355,1491
2021-05-05,Taiwan,TW,zh.wikipedia,293080,YouTube,Q866,1282
2021-05-05,Netherlands,NL,tr.wikipedia,130222,YouTube,Q866,1147
2021-05-05,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,778
2021-05-05,India,IN,en.wikipedia,31591547,Instagram,Q209330,2643
2021-05-05,Argentina,AR,es.wikipedia,5125182,Instagram,Q209330,529
2021-05-05,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,2440
2021-05-05,Canada,CA,en.wikipedia,9988187,Twitter,Q918,531
2021-05-05,Czech Republic,CZ,cs.wikipedia,157039,YouTube,Q866,491
2021-05-05,Peru,PE,es.wikipedia,4779374,WhatsApp,Q1049511,930
2021-05-05,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,651
2021-05-05,South Korea,KR,ko.wikipedia,148613,í¸ìí°,Q918,938
2021-05-05,Argentina,AR,es.wikipedia,4779374,WhatsApp,Q1049511,896
2021-05-05,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,11514
2021-05-05,Hong Kong,HK,zh.wikipedia,293080,YouTube,Q866,755
2021-05-05,Japan,JP,ja.wikipedia,3823052,TikTok,Q48938223,1170
2021-05-05,United States of America,US,es.wikipedia,4779374,WhatsApp,Q1049511,800
2021-05-05,Canada,CA,en.wikipedia,3524766,YouTube,Q866,835
2021-05-05,United States of America,US,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,708
2021-05-05,United States of America,US,es.wikipedia,362760,YouTube,Q866,692
2021-05-05,France,FR,fr.wikipedia,11885338,TikTok,Q48938223,780
2021-05-05,Chile,CL,es.wikipedia,4779374,WhatsApp,Q1049511,483
2021-05-05,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,734
2021-05-05,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,1001
2021-05-05,India,IN,en.wikipedia,56822861,TikTok,Q48938223,1084
2021-05-05,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,5673
2021-05-05,Poland,PL,pl.wikipedia,553300,YouTube,Q866,1787
2021-05-05,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,798
2021-05-05,Indonesia,ID,id.wikipedia,686916,WhatsApp,Q1049511,549
2021-05-05,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,1638
2021-05-05,Brazil,BR,pt.wikipedia,5920050,TikTok,Q48938223,684
2021-05-05,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,1828
2021-05-05,Japan,JP,ja.wikipedia,986542,Facebook,Q355,1566
2021-05-05,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,6891
2021-05-05,Japan,JP,ja.wikipedia,894212,YouTube,Q866,6072
2021-05-05,Ecuador,EC,es.wikipedia,4779374,WhatsApp,Q1049511,481
2021-05-05,Indonesia,ID,en.wikipedia,32058867,WhatsApp,Q1049511,526
2021-05-05,United States of America,US,en.wikipedia,3524766,YouTube,Q866,9037
2021-05-05,Singapore,SG,en.wikipedia,3524766,YouTube,Q866,1061
2021-05-05,Sweden,SE,sv.wikipedia,405216,Youtube,Q866,514
2021-05-05,United Kingdom,GB,en.wikipedia,56822861,TikTok,Q48938223,713
2021-05-05,Colombia,CO,es.wikipedia,1019739,Facebook,Q355,562
2021-05-05,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,721
2021-05-05,France,FR,fr.wikipedia,3252248,Facebook,Q355,1016
2021-05-05,Canada,CA,en.wikipedia,56822861,TikTok,Q48938223,518
2021-05-05,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,452
2021-05-05,Mexico,MX,es.wikipedia,362760,YouTube,Q866,1287
2021-05-05,Spain,ES,es.wikipedia,362760,YouTube,Q866,702
2021-05-05,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,746
2021-05-05,Italy,IT,it.wikipedia,7600842,TikTok,Q48938223,494
2021-05-05,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,2571
2021-05-05,France,FR,fr.wikipedia,6922108,Twitch,Q4555537,479
2021-05-05,Germany,DE,de.wikipedia,2426353,Twitter,Q918,612
2021-05-05,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,685
2021-05-05,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,731
2021-05-05,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,560
2021-05-05,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,3615
2021-05-05,India,IN,en.wikipedia,3524766,YouTube,Q866,5470
2021-05-05,Italy,IT,it.wikipedia,2763155,YouTube,Q866,1656
2021-05-05,France,FR,fr.wikipedia,5969224,Instagram,Q209330,1658
2021-05-05,France,FR,fr.wikipedia,776823,YouTube,Q866,2371
2021-05-05,Poland,PL,pl.wikipedia,722829,Facebook,Q355,740
2021-05-05,United States of America,US,en.wikipedia,33548254,Twitch_(service),Q4555537,1205
2021-05-05,Australia,AU,en.wikipedia,3524766,YouTube,Q866,715
2021-05-05,Colombia,CO,es.wikipedia,4779374,WhatsApp,Q1049511,1078
2021-05-05,United States of America,US,en.wikipedia,9988187,Twitter,Q918,3795
2021-05-05,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,7613
2021-05-05,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,1329
2021-05-05,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,678
2021-05-05,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,732
2021-05-05,Spain,ES,es.wikipedia,1019739,Facebook,Q355,659
2021-05-05,Germany,DE,de.wikipedia,8046520,Twitch,Q4555537,664
2021-05-05,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,753
2021-05-06,France,FR,fr.wikipedia,1695137,Twitter,Q918,798
2021-05-06,Germany,DE,de.wikipedia,1397776,YouTube,Q866,1800
2021-05-06,Spain,ES,es.wikipedia,4779374,WhatsApp,Q1049511,472
2021-05-06,United States of America,US,es.wikipedia,1019739,Facebook,Q355,515
2021-05-06,Germany,DE,de.wikipedia,10477800,TikTok,Q48938223,840
2021-05-06,India,IN,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,614
2021-05-06,Germany,DE,en.wikipedia,7529378,Facebook,Q355,454
2021-05-06,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,2723
2021-05-06,United States of America,US,en.wikipedia,56822861,TikTok,Q48938223,3628
2021-05-06,Germany,DE,de.wikipedia,6501279,Instagram,Q209330,1147
2021-05-06,Germany,DE,de.wikipedia,1783100,Facebook,Q355,861
2021-05-06,Israel,IL,he.wikipedia,219699,××××××,Q866,875
2021-05-06,Italy,IT,it.wikipedia,2658829,Facebook,Q355,923
2021-05-06,Italy,IT,it.wikipedia,5465244,Twitch.tv,Q4555537,536
2021-05-06,India,IN,en.wikipedia,9988187,Twitter,Q918,1334
2021-05-06,Brazil,BR,pt.wikipedia,330581,YouTube,Q866,859
2021-05-06,Brazil,BR,pt.wikipedia,3376669,Instagram,Q209330,1483
2021-05-06,United States of America,US,en.wikipedia,7529378,Facebook,Q355,3334
2021-05-06,India,IN,en.wikipedia,7529378,Facebook,Q355,1541
2021-05-06,Taiwan,TW,zh.wikipedia,293080,YouTube,Q866,1136
2021-05-06,Netherlands,NL,tr.wikipedia,130222,YouTube,Q866,549
2021-05-06,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,800
2021-05-06,India,IN,en.wikipedia,31591547,Instagram,Q209330,2449
2021-05-06,Argentina,AR,es.wikipedia,5125182,Instagram,Q209330,638
2021-05-06,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,2380
2021-05-06,Czech Republic,CZ,cs.wikipedia,157039,YouTube,Q866,575
2021-05-06,Peru,PE,es.wikipedia,4779374,WhatsApp,Q1049511,811
2021-05-06,Japan,JP,ja.wikipedia,3293626,Twitch,Q4555537,462
2021-05-06,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,749
2021-05-06,South Korea,KR,ko.wikipedia,148613,í¸ìí°,Q918,1024
2021-05-06,Argentina,AR,es.wikipedia,4779374,WhatsApp,Q1049511,845
2021-05-06,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,12955
2021-05-06,Hong Kong,HK,zh.wikipedia,293080,YouTube,Q866,680
2021-05-06,Japan,JP,ja.wikipedia,3823052,TikTok,Q48938223,1229
2021-05-06,Canada,CA,en.wikipedia,3524766,YouTube,Q866,848
2021-05-06,United States of America,US,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,720
2021-05-06,United States of America,US,es.wikipedia,362760,YouTube,Q866,568
2021-05-06,France,FR,fr.wikipedia,11885338,TikTok,Q48938223,814
2021-05-06,Chile,CL,es.wikipedia,4779374,WhatsApp,Q1049511,499
2021-05-06,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,690
2021-05-06,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,978
2021-05-06,India,IN,en.wikipedia,56822861,TikTok,Q48938223,1072
2021-05-06,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,5612
2021-05-06,Poland,PL,pl.wikipedia,553300,YouTube,Q866,1597
2021-05-06,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,686
2021-05-06,Indonesia,ID,id.wikipedia,686916,WhatsApp,Q1049511,539
2021-05-06,Spain,ES,es.wikipedia,5125182,Instagram,Q209330,462
2021-05-06,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,1589
2021-05-06,Brazil,BR,pt.wikipedia,5920050,TikTok,Q48938223,675
2021-05-06,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,2137
2021-05-06,Japan,JP,ja.wikipedia,986542,Facebook,Q355,1476
2021-05-06,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,5305
2021-05-06,Japan,JP,ja.wikipedia,894212,YouTube,Q866,5069
2021-05-06,Ecuador,EC,es.wikipedia,4779374,WhatsApp,Q1049511,488
2021-05-06,Indonesia,ID,en.wikipedia,32058867,WhatsApp,Q1049511,650
2021-05-06,United States of America,US,en.wikipedia,3524766,YouTube,Q866,8577
2021-05-06,Singapore,SG,en.wikipedia,3524766,YouTube,Q866,912
2021-05-06,Canada,CA,en.wikipedia,31591547,Instagram,Q209330,460
2021-05-06,Sweden,SE,sv.wikipedia,405216,Youtube,Q866,565
2021-05-06,United Kingdom,GB,en.wikipedia,56822861,TikTok,Q48938223,692
2021-05-06,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,813
2021-05-06,France,FR,fr.wikipedia,3252248,Facebook,Q355,1135
2021-05-06,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,513
2021-05-06,Mexico,MX,es.wikipedia,362760,YouTube,Q866,1081
2021-05-06,Spain,ES,es.wikipedia,362760,YouTube,Q866,753
2021-05-06,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,747
2021-05-06,Italy,IT,it.wikipedia,7600842,TikTok,Q48938223,478
2021-05-06,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,1795
2021-05-06,France,FR,fr.wikipedia,6922108,Twitch,Q4555537,496
2021-05-06,Germany,DE,de.wikipedia,2426353,Twitter,Q918,510
2021-05-06,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,686
2021-05-06,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,643
2021-05-06,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,656
2021-05-06,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,3813
2021-05-06,India,IN,en.wikipedia,3524766,YouTube,Q866,5218
2021-05-06,Italy,IT,it.wikipedia,2763155,YouTube,Q866,1616
2021-05-06,France,FR,fr.wikipedia,5969224,Instagram,Q209330,1770
2021-05-06,France,FR,fr.wikipedia,776823,YouTube,Q866,2214
2021-05-06,Poland,PL,pl.wikipedia,722829,Facebook,Q355,705
2021-05-06,United States of America,US,en.wikipedia,33548254,Twitch_(service),Q4555537,1254
2021-05-06,Australia,AU,en.wikipedia,3524766,YouTube,Q866,652
2021-05-06,Colombia,CO,es.wikipedia,4779374,WhatsApp,Q1049511,1032
2021-05-06,United States of America,US,en.wikipedia,9988187,Twitter,Q918,3496
2021-05-06,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,6432
2021-05-06,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,1059
2021-05-06,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,722
2021-05-06,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,661
2021-05-06,Germany,DE,de.wikipedia,8046520,Twitch,Q4555537,697
2021-05-06,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,795
2021-05-07,India,IN,mr.wikipedia,81013,à¤«à¥à¤¸à¤¬à¥à¤,Q355,953
2021-05-07,France,FR,fr.wikipedia,1695137,Twitter,Q918,669
2021-05-07,Germany,DE,de.wikipedia,1397776,YouTube,Q866,1895
